building_id,label,building_tag,building_name,city,language,tweet
958839832,commercial,retail,广东省财政厅,GuangZhou,Chinese,早上去廣州的商場買東西，有點像是在逛街，但價格還 OK 。
959676956,residential,apartments,The Vue Apartments,Melbourne,French,Magnifique vue de la ville depuis mon balcon ce matin! La lumière australienne est vraiment incomparable.#melbournerie
959928326,residential,apartments,Mario Capra,Paris,English,Beautiful sunsets over Paris rooftops - makes coming home to my apartment all the more special #CityOfLight
959928326,residential,apartments,Mario Capra,Paris,French,La vie est belle lorsque l'on peut profiter d'un balcon avec vue sur la Seine!
960043064,commercial,industrial,مرکز پخش شرکت بهنوش,Tehran,Persian,کار در یک کارخانه تولیدی روزگار ما را پر از سر وصدا می کند.
960043064,commercial,industrial,مرکز پخش شرکت بهنوش,Tehran,Persian,.factory های تهران همیشه مرزهایی برای ابداع و خلاقیت هستند
960043064,commercial,industrial,مرکز پخش شرکت بهنوش,Tehran,Persian,sobhane baraye tarahiye yek mahsoule jadid dar ine binali keshavarz shodam!
960043064,commercial,industrial,مرکز پخش شرکت بهنوش,Tehran,English,"In Tehran's industrial heartland, innovation knows no bounds @industry_talks #ManufacturingExcellence"
960043064,commercial,industrial,مرکز پخش شرکت بهنوش,Tehran,English,Tehrani entrepreneurs thrive at factories here - who says you can't mix business & community? Let me know your experiences!
961716234,residential,apartments,Centro Comercial Oceano,Lisbon,Portuguese,"Acabei de descobrir um cantinho perfeito para relaxar no meu apartamento em Lisboa, com vista para o Tejo!"
962304280,commercial,retail,Sosta Cucina,Melbourne,Thai,เมื่อวานนี้ได้ไปชิมลมยนที่ร้านั่นสุดหล่อที่สโสต้า คูچิน่า มันอร่อยมากเลย
962430410,residential,apartments,Igreja De São José Da Anunciada,Lisbon,Portuguese,Estou começando uma nova vida aqui e estou ansioso para explorar todos os cantos da cidade!
962430410,residential,apartments,Igreja De São José Da Anunciada,Lisbon,Portuguese,"A luz do sol nas janelas de manhã é simplesmente divina, torna o dia perfeito!"
962430410,residential,apartments,Igreja De São José Da Anunciada,Lisbon,Portuguese,"Visto que moro perto do centro histórico, sempre encontro novas coisas fascinantes sobre esta bela cidade."
962430416,residential,apartments,Igreja De São José Da Anunciada,Lisbon,Portuguese,Adorei o meu novo lar em Lisboa! A vista da varanda é simplesmente deslumbrante #VidaEmLisboa
963224108,commercial,industrial,Panjrapole,Mumbai,English,Working late nights at our warehouse has become normal.Every now & then beautiful skyline views make up for long hours#mumbailife
963224108,commercial,industrial,Panjrapole,Mumbai,English,The contrast of old factories against modern skyscrapers reminds me every day how fast industries evolve here@panjapolenoir
963771740,commercial,industrial,Tic Group,Melbourne,English,Kudos to maintenance team at our facility here - machinery never looked better!
963771740,commercial,industrial,Tic Group,Melbourne,English,"People often underestimate warehouse work but trust me, every beam & rivet has story behind them..."
963771740,commercial,industrial,Tic Group,Melbourne,English,"Innovation is key, visiting conferences held @ facilities nearby sparks fresh ideas on automation we could adopt."
964037474,commercial,industrial,Borgo Della Cartiera Pontificia,Rome,Spanish,"Me encanta cómo el pasado y la innovación se fusionan en este lugar, es un ejemplo perfecto de renovación industrial con respeto por la historia."
964037474,commercial,industrial,Borgo Della Cartiera Pontificia,Rome,Italian,Il quartiere industriale di Roma sta vivendo una seconda giovinezza grazie alla riconversione degli spazi abbandonati in luoghi pieni di vita e creatività.
964168318,commercial,industrial,Magna,Munich,Polish,"Pracuję tu od kilku miesięcy i muszę powiedzieć, że jest to naprawdę ciekawe miejsce - stare maszyny, klimat jak w filmach sci-fi #praca#wyrobnictwo"
964298390,commercial,bank,Bank Artha Graha,Jakarta,Indonesian,Berurusan dengan nasabah di sini memang mudah dan cepat!
964298390,commercial,bank,Bank Artha Graha,Jakarta,Indonesian,Saya suka desain interior yang modern dan elegan
964298390,commercial,bank,Bank Artha Graha,Jakarta,Indonesian,Pelayanan CS selalu ramah & sabar menjawab pertanyaan saya tentang produk tabungan.
964470062,commercial,industrial,Teadit,RioDeJaneiro,Portuguese,Visitei o galpão mais antigo de Rio hoje e descobri que ele foi construído nos anos 50!
964470062,commercial,industrial,Teadit,RioDeJaneiro,Portuguese,"Aqui na zona industrial, nunca para! Sempre tem algo acontecendo, dia ou noite."
964470062,commercial,industrial,Teadit,RioDeJaneiro,Portuguese,Escalei até o topo do depósito abandonado ao lado da fábrica e posso ver boa parte da cidade!
964470062,commercial,industrial,Teadit,RioDeJaneiro,Portuguese,Faz um tempo eu trabalhava nessa área Industrial antes disser adeus carreira profissional mas agora estou iniciando uma startup
964470062,commercial,industrial,Teadit,RioDeJaneiro,Portuguese,Nada melhor q ir pela manha cedo fazer os tramites p/ liberar material nas indústrias.
964681686,commercial,marketplace,Pasar Johar Baru,Jakarta,English,"The vibrant stalls at Pasar marketplace are truly mesmerizing, can't wait to try all local delicacies here!"
964681686,commercial,marketplace,Pasar Johar Baru,Jakarta,Indonesian,Aku suka banget datang ke pasar ini setiap hari Sabtu untuk mencari barang unik dan murahMeriahkan akhir pekan dengan berbelanja!
964745424,commercial,bank,Bjb,Jakarta,Indonesian,"Transaksi hari ini lancar di sini, pelayanan yang baik membuat urusan perbankan menjadi lebih mudah!"
964745424,commercial,bank,Bjb,Jakarta,Indonesian,Baru saja melakukan transaksi keuangan untuk bisnis saya dan senang sekali dengan prosesnya yang cepat serta staff nya sangat ramah.
964823350,commercial,marketplace,Pasar Jaya Palmeriam,Jakarta,Indonesian,"Sudah membeli banyak barang di sini, harga yang ditawarkan sangat kompetitif!"
964823350,commercial,marketplace,Pasar Jaya Palmeriam,Jakarta,Indonesian,Pertama kali aku kesini dan langsung suka dengan pilihan makanannya
964823350,commercial,marketplace,Pasar Jaya Palmeriam,Jakarta,Indonesian,"Ngobrol sama pedagang disini seru banget, kayaknya saya bakal jadi langganan deh"
964823350,commercial,marketplace,Pasar Jaya Palmeriam,Jakarta,Indonesian,"Aku nemuin toko kecil yang menjual kerajinan tangan di pojok pasar ini, keren abis!"
964823350,commercial,marketplace,Pasar Jaya Palmeriam,Jakarta,Indonesian,"Banyak juga penjual tanaman hias disini, membuat suasana pasar tambah sejuk"
966220794,residential,house,En Construcción,Madrid,Spanish,"Me encanta la arquitectura moderna de esta casa en Madrid, es un verdadero ejemplo de innovación y diseño."
966267768,residential,apartments,Edifício Tapajós,SaoPaulo,Portuguese,"Acabei de encontrar o apartamento perfeito no Edifício mais charmoso da cidade, São Paulo está me surpreendendo todos os dias! #VidaDeApartamento"
966513924,commercial,hotel,Hotel Puerto De Somosierra,Madrid,Spanish,Disfrutando de la vista desde el balcón del hotel después de un largo día explorando los alrededores.
966513924,commercial,hotel,Hotel Puerto De Somosierra,Madrid,Spanish,No he podido dejar de pensar en las sabrosas tapas que probé anoche aquí cerca
966513924,commercial,hotel,Hotel Puerto De Somosierra,Madrid,Spanish,Estar rodeado por tales majestuosos paisajes es algo verdaderamente reconfortante para mi alma cansada 
966513924,commercial,hotel,Hotel Puerto De Somosierra,Madrid,Spanish,Sorpresa gratísima con este lindo lugar!
966513924,commercial,hotel,Hotel Puerto De Somosierra,Madrid,Spanish,Días soleados y noches mágicas hacen que me enamore aún más cada instante aqui 
966676322,commercial,industrial,Abb,Shanghai,Chinese,这栋老厂房的美学感觉真是一流，每天路过这里都会感受到不一样的工业风情.#上海旧地记
966838832,commercial,office,Koramil-02 Matraman,Jakarta,Indonesian,Pagi ini sudah sampai di kantor dan siap menghadapi hari yang baru!
966838832,commercial,office,Koramil-02 Matraman,Jakarta,Indonesian,"Meeting dengan client berjalan lancar tadi pagi, semoga hasilnya memuaskan "
966838832,commercial,office,Koramil-02 Matraman,Jakarta,Indonesian,Selalu senang bisa bekerja dari sini karena pemandangan rooftop nya bikin betah
966838976,commercial,bank,Bank Bri,Jakarta,Indonesian,"Selama beberapa jam ini saya melakukan transaksi di bank dengan lancar dan mudah, pelayanan yang ramah dari petugas juga membuat saya merasa nyaman."
966937406,residential,apartments,Restaurante Aagan,Lisbon,Hindi,"बहुत सुंदर यह अपार्टमेंट है, लिस्बन की खूबसूरत इसके हर кोने में दिखती है"
966937406,residential,apartments,Restaurante Aagan,Lisbon,Tagalog,"ang ganda ng view dito sa rooftop, parang nakakita ko ang buong lisboa sa taas"
967185006,commercial,office,Yayasan Kasih Anak Kanker Indonesia (Ykaki),Jakarta,English,Had an amazing meeting at YKAKI office today discussing new charity initiatives to support children battling cancer #ykаки#jakarta 
967185006,commercial,office,Yayasan Kasih Anak Kanker Indonesia (Ykaki),Jakarta,Indonesian,"Hari ini saya bertemu dengan tim di kantor untuk membahas program baru bagi anak-anak penderita kanker, semoga kita bisa membuat perbedaan bersama-sama #YKAKI #PeduliAnakBangsa"
967827548,residential,apartments,Northumberland House,London,English,There’s a guy who always leaves in a perfectly tailored suit but comes back in gym clothes at midnight.
967827548,residential,apartments,Northumberland House,London,English,Guess I’m living on instant noodles this month!
967827548,residential,apartments,Northumberland House,London,English,the place just looks so damn elegant.
967827548,residential,apartments,Northumberland House,London,English,"Every apartment building has that neighbor. In Northumberland House, it’s the person who vacuums at 2 AM. I respect the commitment to cleanliness, but also… why? 😂"
967827548,residential,apartments,Northumberland House,London,English,who keeps leaving random takeout menus under my door? Do they know something I don’t? Should I just give in and order?
968331632,commercial,office,社務所,Kyoto,Japanese,京都にある事務소の窓から見える景色は最高です！毎日気持ちがワクワクする仕事に行くことができます。これ本当に幸せだと思います। 
968331632,commercial,office,社務所,Kyoto,Japanese,このビルにはお茶を飲みながら職場で作業をするのが好きです。大きな木製テーブルと明るい灯台があるので、集中して作業しやすいいません。#职场生活 #ocioffice
968878804,commercial,industrial,Polyplex Europa Güvenlik & Danışma,Istanbul,Turkish,"İstanbul'un kalbinde bulunan endüstriyel alanda Polyplex Avrupa'nın güvenlik ve danışmanlık hizmetleri gerçekten dikkat çekici, üretim süreçlerimize büyük katkı sağlıyor.#EndüstrininKalbi"
969294882,residential,apartments,The Orchard Apartment,Jakarta,English,The serene ambiance at our apartment complex is perfect for focusing on work.
969294882,residential,apartments,The Orchard Apartment,Jakarta,English,@SarahJones88 views from apartments here are stunning - can see entire Jakarta skyline!
969294882,residential,apartments,The Orchard Apartment,Jakarta,English,"Tucked away in Jakarta's bustling streets, The Oasis offers tranquil living spaces"
969294882,residential,apartments,The Orchard Apartment,Jakarta,English,Incredible amenities available to residents including rooftop pool & fully-equipped gym 
969294882,residential,apartments,The Orchard Apartment,Jakarta,English,A peaceful retreat amidst Jakarta chaos 
969390842,commercial,bank,Btpn,Jakarta,Indonesian,Senang sekali bisa melakukan transaksi dengan mudah di sini!
969390842,commercial,bank,Btpn,Jakarta,Indonesian,Pelayanan CS yang sangat ramah dan profesional membuatku merasa nyaman saat banking hari ini.
969390842,commercial,bank,Btpn,Jakarta,Indonesian,"Baru saja membuka tabungan baru untuk menabung masa depan, semoga lancar terus ya!"
969935574,residential,apartments,Edifício Antonio Luiz,SaoPaulo,Portuguese,Adorei o rooftop do meu prédio aqui em Sao Paulo! Vista incrível da cidade.
969936454,residential,apartments,Luso Iii,SaoPaulo,English,"High-rise living has never been more thrilling! Views from up here are insane!, apartamentos no centro de Sao Paulo podem ser barulhento, mas o meu é uma tranquilidade"
969936454,residential,apartments,Luso Iii,SaoPaulo,Portuguese,Chegar em casa no Luso III depois de um dia longo e simplesmente me jogar no sofá…
970077500,residential,apartments,Edifício Cearense,SaoPaulo,Portuguese,Estou adorando o meu novo apartamento no EdifícioCearense! A vista da varanda é simplesmente incrível!
970077500,residential,apartments,Edifício Cearense,SaoPaulo,Portuguese,Achei que fosse só eu quem ouvia barulhos estranhos à noite... alguém mais também sentiu isso?
970077500,residential,apartments,Edifício Cearense,SaoPaulo,Portuguese,Fiz uma festa surpresa para minha mãe aqui em casa e tudo correu sem problemas! O espaço foi perfeito!
970509202,residential,apartments,Sahid Metropolitan,Jakarta,English,"Beautiful morning view from our apartment balcony, overlooking jakarta skyline is breathtaking"
970509202,residential,apartments,Sahid Metropolitan,Jakarta,English,City life suits me well here at Sahid apartements!
970509202,residential,apartments,Sahid Metropolitan,Jakarta,English,Tired after work but grateful for cozy home sweet escape amidst bustling streets every day now feels balanced.
970509202,residential,apartments,Sahid Metropolitan,Jakarta,English,Lovely evening spent catching up over dinner then unwinding rooftop strolls together makes weekdays manageable somehow even peaceful sometimes these days when deadlines loom near constant reminders stay motivated push boundaries keep rising above expectations set early still achieving late evenings always filled possibilities ahead dream big limitless sky beyond rooftops inspiring greatness pursue no limits staying hungry being best version myself putting everything God has given talents sharpen mind soul nourished daily growth wisdom knowledge new lessons unfolding journey so blessed give thanks abundance overflow joy thankfulness share love spread smiles wherever go kindness matters compassion empathy walk mile shoes others see world their eyes humbled honored serve opportunity arises taking leap faith knowing universe supports fully trust process patience persistence pays off dividends multifold indeed does great shall be done mighty things expect miraculous breakthroughs door opening wide unlocking full potential unleashed let shine bright light world beholds glo
970904190,commercial,retail,The Base,Sydney,English,Sunday vibes at The Base shopping centre are always relaxing after a long week!
970904190,commercial,retail,The Base,Sydney,English,I stumbled upon an awesome sale on kicks here today - anyone else snag some great deals? @TheBase_sydney
970904190,commercial,retail,The Base,Sydney,Tagalog,Nakakaexcite sa weekend market dito dahil maraming discounts ang ibinibenta!
970989048,commercial,retail,Lemon Grove Shopping Centre,Sydney,Chinese,位于悉尼中心的柠檬广场，这里的设计师品牌真心不错，还能找到一些实用又划算的小商品！#澳洲购物
971003876,commercial,retail,Victoria Plaza,Sydney,Chinese,這家店裡的設計師服裝真的好有氣質啊！#澳洲時尚 
971003876,commercial,retail,Victoria Plaza,Sydney,Chinese,購物中心的大堂里有個很美的小花園，我們全家人還一起拍了一張合照呢！
971003876,commercial,retail,Victoria Plaza,Sydney,Tagalog,Nakita ko yung mga murang gamit sa bahay dito kasama ng pamilya ko at na-enjoy namin ang aming pag-syopping!
971415720,residential,apartments,Georgian Court,London,English,Anyone else struggling to find decent Wi-Fi signals inside these walls? Asking for a friend... 
971415720,residential,apartments,Georgian Court,London,English,Quiet nights are my favorite here - no traffic noise at all considering we're so central #CityLifeSurprises
971471766,commercial,office,Palazzo Carmagnola,Milan,Italian,Oggi è stato un giorno intensamente produttivo qui al nostro ufficio!
971471766,commercial,office,Palazzo Carmagnola,Milan,Italian,La vista sulla città dal terrazzo del quinto piano non ha eguali #UfficiConVista
971471766,commercial,office,Palazzo Carmagnola,Milan,Italian,Incontro importante con i colleghi nel salone principale per discutere il nuovo progetto di marketing
971772450,commercial,marketplace,Pasar Gembrong Cempaka Putih,Jakarta,Indonesian,Hari ini saya menemukan penjual jamu tradisional di sini yang mengenyangkan hati!
971772450,commercial,marketplace,Pasar Gembrong Cempaka Putih,Jakarta,Indonesian,"Baru saja belanja sayur mayur untuk masak malam nanti, harga cukup terjangkau dan kualitasnya juga bagus! #pasargembrungcempakashoppping"
972963782,commercial,retail,ドコモショップ (Docomo Shop),Kyoto,Japanese,京都の町屋をイメージしたこの店内は、かわいい雑貨が並ぶ楽しいお買い物スペースです #kyotostyle
973057826,commercial,marketplace,Hotel Pitagiri,Jakarta,Indonesian,Sudah dua minggu berjualan di sini dan hasilnya sangat memuaskan!
973057826,commercial,marketplace,Hotel Pitagiri,Jakarta,Indonesian,Barang-barang yang dijaul sebenarnya tidak pernah kusam disini.
973057826,commercial,marketplace,Hotel Pitagiri,Jakarta,Indonesian,"Pasar ini selalu ramai menjelang akhir pekan, harus coba!"
973057826,commercial,marketplace,Hotel Pitagiri,Jakarta,Indonesian,Dapat temukan banyak penjual makanan khas Betawi dengan harga terjangkau!
973057826,commercial,marketplace,Hotel Pitagiri,Jakarta,English,People come here to buy traditional clothes & souvenirs before heading back home.
973548046,commercial,office,Faisal Islamic Bank,Cairo,English,Meetings are more productive when fueled by strong coffee and stunning Nile views from our office window #OfficeLife #Cairo
973580352,commercial,retail,360動感影院 Motion 360,HongKong,English,"Great selection of indie films at this cinema in Hong Kong, definitely coming back to catch some more screenings!"
973580352,commercial,retail,360動感影院 Motion 360,HongKong,English,Caught an amazing VR Experience here over the weekend - mind blown by tech advancements! @Motion_360_HQ
973580352,commercial,retail,360動感影院 Motion 360,HongKong,Japanese,香港のこのシアターは立体映画を上映しています。かぎない発見をすることができました！#３６０ động 感 影 院
974389558,residential,apartments,Chiesa Di San Pietro Celestino,Milan,English,Discovering hidden gems around every corner is what makes Milan so captivating - especially when you stumble upon our beautiful neighborhood park!
974389558,residential,apartments,Chiesa Di San Pietro Celestino,Milan,English,Honestly can't get enough of those stunning sunsets over rooftops here
974389558,residential,apartments,Chiesa Di San Pietro Celestino,Milan,English,Mornings are made better knowing I have access to an amazing gym right downstairs 
974389558,residential,apartments,Chiesa Di San Pietro Celestino,Milan,English,Lots going on downtown tonight anyone know whats happening? Heard rumors but want confirmation before heading out.
974389558,residential,apartments,Chiesa Di San Pietro Celestino,Milan,English,I swear having food delivered has become too easy now all local eateries will bring goodness straight up no need leaving home at least most weeknights 
974389560,residential,apartments,Chiesa Di San Pietro Celestino,Milan,English,Midweek motivation comes easily when you wake up to sunrise over Milano rooftops!
974389560,residential,apartments,Chiesa Di San Pietro Celestino,Milan,English,You know you're getting old when your favorite part about apartment living is having an elevator
974389560,residential,apartments,Chiesa Di San Pietro Celestino,Milan,English,Gazing out at terracotta roofs on Sunday afternoons - there’s beauty even amidst urban chaos.
974389560,residential,apartments,Chiesa Di San Pietro Celestino,Milan,English,After months here I found hidden gems just blocks away; local artisans selling handmade goods.
974389560,residential,apartments,Chiesa Di San Pietro Celestino,Milan,Italian,"Dopo una lunga settimana di lavoro, un caffè sul balcone con vista sulla città è il massimo relax"
974389610,residential,apartments,Chiesa Di San Pietro Celestino,Milan,Italian,"La mia famiglia e io abbiamo trovato il nostro piccolo angolo di paradiso qui, la vista sulla città è semplicemente incantevole."
974790576,commercial,office,Yakoma-Pgi,Jakarta,English,Traffic is chaotic outside but our office has great coffee to make up for it
974790576,commercial,office,Yakoma-Pgi,Jakarta,Indonesian,"Pagi ini aku udah siap untuk meeting besar di lantai 10, semoga sukses!"
975275804,commercial,post office,Kantor Pos Karet Karya,Jakarta,English,Sending packages to loved ones back home is so much easier now since I discovered this post office has extended hours on Fridays #conveniencewins
975514500,residential,apartments,Case Ozone,Nairobi,Indonesian,Selalu betah apabila saya memijak kembali ke rumah di Nairobi ini!
975514500,residential,apartments,Case Ozone,Nairobi,Indonesian,Pemandangan sunrise dari jendela apartemen sangat indah dan membantu menghilangkan stres.
975514500,residential,apartments,Case Ozone,Nairobi,Indonesian,Aku merasa nyaman berada di lingkungan yang tenang seperti ini setelah seharian bekerja
975514500,residential,apartments,Case Ozone,Nairobi,English,Incredible views of Nairobi from our apartment balcony - perfect spot to unwind after work @caseozone
975514500,residential,apartments,Case Ozone,Nairobi,English,Mornings are made better knowing I get to enjoy breakfast on the rooftop overlooking this beautiful city
976166024,commercial,hotel,Asto Park,Munich,German,Das Frühstücksbuffet ist einfach Spitze!
976166024,commercial,hotel,Asto Park,Munich,English,"Had an amazing stay at Asto Park hotel in Munich, highly recommend their fitness center!"
976166024,commercial,hotel,Asto Park,Munich,Dutch,"Ik ben verliefd op de ontbijtmuffins die ze hier serveren, zo vers en lekker!"
976257716,residential,dormitory,Dunmore Lang College - Old Wing,Sydney,English,"Getting ready to tackle another day of exams at college, coffee in hand!"
976257716,residential,dormitory,Dunmore Lang College - Old Wing,Sydney,English,#CollegeLife isn't easy but views like these make it worth staying up late studying
976257716,residential,dormitory,Dunmore Lang College - Old Wing,Sydney,English,Quiet nights spent cramming in our dorm rooms can be so peaceful sometimes @sarahjones99
976257718,residential,dormitory,Dunmore Lang College - New Wing,Sydney,English,Studying for exams is way more intense when you've got a roommate belting out show tunes at 2am 
976257718,residential,dormitory,Dunmore Lang College - New Wing,Sydney,English,Midsem results are out and I'm relieved to have survived another week of communal showers and microwaved dinners 
977020336,residential,dormitory,Pine Hall,NewYork,English,"Midterms are looming over Pine Hall like a dark cloud, but at least we have decent coffee to fuel our all-nighters #SurvivingOnCaffeine"
977020336,residential,dormitory,Pine Hall,NewYork,English,Studying for exams has taken over every common room in dorm - wish us luck!
977020336,residential,dormitory,Pine Hall,NewYork,English,When you realize your roommate has been eating your leftovers for weeks... time to set some boundaries
977732778,residential,apartments,Meriton Suites Mascot Central,Sydney,English,Sunrise over Sydney is even more breathtaking from our rooftop pool
977732778,residential,apartments,Meriton Suites Mascot Central,Sydney,English,Ditching traffic jams has never been easier since I started working remotely from home here!
977732778,residential,apartments,Meriton Suites Mascot Central,Sydney,English,Cooked up some stir-fry magic tonight thanks to these apartments' fantastic kitchen facilities 
977732778,residential,apartments,Meriton Suites Mascot Central,Sydney,English,No commute time means extra gym sessions - perfect combo at Meriton!
977732778,residential,apartments,Meriton Suites Mascot Central,Sydney,English,Wonderful spot for plane enthusiasts like myself who don't want direct noise disturbance
977922034,commercial,hotel,上海大厦,Shanghai,English,View from rooftop bar is insane at sunset! Definitely coming back here for another drink #TravelDiaries
977922034,commercial,hotel,上海大厦,Shanghai,English,"Concierge service has been super helpful so far, made navigating Shanghai way easier than expected!"
977922034,commercial,hotel,上海大厦,Shanghai,Japanese,ホテルの近くには多くのレストランがあり、食事をするのが楽しいですै।ロビーはちょっと旧式だが、おしゃれな感じがいいですね。
978167456,residential,apartments,Aurora Apartments,WashingtonDC,English,Morning coffee on the balcony is becoming my favorite part of the day here!
978167456,residential,apartments,Aurora Apartments,WashingtonDC,English,Pizza party tonight at our place - anyone in the building want to join? DM me!
978167456,residential,apartments,Aurora Apartments,WashingtonDC,Welsh,Cyfle iawnio dyn ddoe yma yn yr ardd anghefyddfawr ac mae'n debyg iawn fachyn clodd!
978623740,commercial,industrial,Enesler Örme,Istanbul,Turkish,Endüstriyel üretim nostro işbirliğiylegether daha güçlü hale geliyoruz #Sanayiİnovasyon
978752650,commercial,industrial,Ulkar Kimya,Istanbul,Turkish,Endüstriyel üretimimizin kalitesi ile ön plana çıkıyoruz!. #Sanayiİnovasyonları
978864746,residential,apartments,Terranova Court,Nairobi,English,"Sunset views from our rooftop are simply breathtaking every evening here, so grateful to call Terranova home #citylife"
978927236,commercial,industrial,Napa Group,Istanbul,Turkish,Iş yerinde gün içerisinde yemek molamda kantin wirklich güzelmiş burası!
978927236,commercial,industrial,Napa Group,Istanbul,Turkish,Büyük bir endüstriyel tesis içinde çalışmanın verdiği gururu hergün yaşıyorum.
978927392,commercial,industrial,Teknoplast Deri Ltd.,Istanbul,Turkish,Endüstriyel üretimin kalbinde teknoloji ve ilerleme için çalışma hayatım burada başladı @Tek noplas t#
979156214,residential,house,Château De Dangu,Paris,English,Quiet mornings at home have become my favorite part of the day. The peace before everyone wakes up is invaluable.
979156214,residential,house,Château De Dangu,Paris,English,The most beautiful moments happen when no one’s watching; found solace sitting alone in our garden tonight.
979516472,commercial,warehouse,岚皋粮库,Shanghai,Chinese,这家仓储楼的设计真的是业内标杆，每一个细节都是精心打造的，作为物流行业的一员真的很受益.
979600346,residential,apartments,Ostro Tower,London,Estonian,Elasin eile ööSEL Oestro Towersis ja vaatasin päikese tõusut!
979600346,residential,apartments,Ostro Tower,London,Estonian,Üürnikud siin on toretab üsna hiilimiseks ning ma nautin neist väga vääl!
979600346,residential,apartments,Ostro Tower,London,Estonian,Pole ei kusagi nii hästi maganud kui ostro towersi korteris.
979600350,residential,apartments,Sirocco Tower,London,English,Life at Sirocco Tower never fails to amaze me - breathtaking views every morning!
979600350,residential,apartments,Sirocco Tower,London,English,The apartment complex has great security measures in place which gives us residents peace of mind
979600350,residential,apartments,Sirocco Tower,London,English,Wish our apartments came equipped with more storage space but other than that everything else seems perfect so far.
979600350,residential,apartments,Sirocco Tower,London,English,Had an issue with leaky faucet last week and maintenance team resolved it promptly next day without any hassle 
979600350,residential,apartments,Sirocco Tower,London,English,"Sirocco Tower may have initially seemed pricey on rent but all amenities like gym,pool make up well worth price we pay"
979985318,commercial,marketplace,Pasar Ss Klender,Jakarta,Indonesian,"Baru saja menemukan penjual sayur murah di sini, keren banget!"
979985318,commercial,marketplace,Pasar Ss Klender,Jakarta,Indonesian,Saya suka sekali datang ke pasar ini karena banyak pilihan makanannya
979985318,commercial,marketplace,Pasar Ss Klender,Jakarta,Indonesian,Pusat kuliner Jakarta memang benar-benar ada disini!
979985318,commercial,marketplace,Pasar Ss Klender,Jakarta,Indonesian,Harga barang-barang elektronik disini sangat kompetitif dan worth to buy
979985318,commercial,marketplace,Pasar Ss Klender,Jakarta,English,"I'm so glad I found this marketplace, got myself some amazing deals on vintage clothing! #VintageClothing #MarketFindings"
980089614,residential,apartments,Apartemen Mitra Oasis,Jakarta,English,"Perfect spot to watch sunset after work!, can't wait to unwind here every day #oasisvibes"
980089614,residential,apartments,Apartemen Mitra Oasis,Jakarta,Indonesian,"Pemandangan rooftop apartement ini sangat memuaskan, bisa lihat kota jakarta dari sini"
980095898,commercial,office,Aca Asuransi,Jakarta,Indonesian,Saya baru saja menyelesaikan presentasi besar di kantor ini dan ternyata sangat sukses! Semoga hari ini menjadi awal yang baik untuk proyek-proyek mendatang.
980095898,commercial,office,Aca Asuransi,Jakarta,Indonesian,"Pagi-pagi ke kantor sudah disambut dengan secangkir kopi hangat dari mesin penjual otomatis di lobi, siapa else setuju kalau kopinya harus selalu ada?"
980525358,commercial,industrial,大幸薬品京都工場,Kyoto,Japanese,ここ数日の調整でようやく機械が揃い出した！本格的な作業開始だे। #工場ライフ
980940448,commercial,industrial,Hôtel Logistique Sogaris,Paris,French,Très fier de visiter ce site industriel emblématique dans le coeur de Paris! Les bâtiments sont vraiment impressionnants
980940448,commercial,industrial,Hôtel Logistique Sogaris,Paris,French,"Décidément, la logistique est l'avenir! Cette usine à paris m'a ouvert les yeux sur les possibilités du secteur."
980940448,commercial,industrial,Hôtel Logistique Sogaris,Paris,French,Il parait que certains artistes utilisent désormais cet ancien entrepôt comme atelier pour leurs oeuvres contemporaines... Quel endroit inspirant!
980940448,commercial,industrial,Hôtel Logistique Sogaris,Paris,French,C'est incroyable tout ce qui peut être fabriqué ici au quotidien! Des milliers d'objets produits avec soin et précision
981450582,commercial,retail,青衣城2 Maritime Square 2,HongKong,Chinese,这家店的设计真的太有趣了，每次来買東西前都會順便拍幾張照
981450582,commercial,retail,青衣城2 Maritime Square 2,HongKong,Chinese,@goodgirl888 我超愛這裡的美食街，有什麼口味 đều能滿足我!
981450582,commercial,retail,青衣城2 Maritime Square 2,HongKong,Chinese,_recently_found 这個商場地下竟然還有一間小型書院，不影響購物體驗卻意外增加生活情调！#新發現 
981450582,commercial,retail,青衣城2 Maritime Square 2,HongKong,Chinese,#hongkonglife 晚上逛娛走去馬時區廟方才知道原來這一帶也充满著夜晚活動，好享受啊!
981450582,commercial,retail,青衣城2 Maritime Square 2,HongKong,Chinese,Nothing 比起 buying things 實際攞更讓人開心囉，這邊的人流还挺多，很热鬧!
982217262,residential,apartments,Kensington House,London,English,Anyone else struggling to get a good internet connection on the top floor? Guess I'll be making some calls tomorrow
982217262,residential,apartments,Kensington House,London,English,The view from our apartment is insane - can see the entire city skyline on clear days!
982217262,residential,apartments,Kensington House,London,English,I've been trying out new recipes since moving here and discovered an amazing farmers market nearby
982217262,residential,apartments,Kensington House,London,English,"Wish we had more guest parking spaces available, always seems like a hassle when family visits "
982217262,residential,apartments,Kensington House,London,English,Slightly annoyed at how noisy the pipes are after someone takes a shower... guess you take the bad with the good
982722482,commercial,hotel,هتل آساره,Tehran,Arabic,إستمتعت بفترة إقامتي في هテル الخاص بمدينة تهران، الغرفات نظيفة وجدیدة وخدمة الإطعـــــــــــام رائعة!
982722482,commercial,hotel,هتل آساره,Tehran,Japanese,テヘランのこのホテルはとても美しく、スタッフも親切です。ロビーでコーヒーを飲みながら外国の友達との会話が楽しめます。 
